dataset,split,configuration,seed,sample_id,label,probability
biosnap,random,full,42,573,0,2.1782878320664167e-05
biosnap,random,full,42,574,1,0.9997614026069641
biosnap,random,full,42,575,0,0.00020631600636988878
biosnap,random,full,42,576,0,0.06369839608669281
biosnap,random,full,42,577,0,0.11265946924686432
biosnap,random,full,42,578,1,0.9999992847442627
biosnap,random,full,42,579,0,3.7536260606430005e-06
biosnap,random,full,42,580,1,0.9998689889907837
biosnap,random,full,42,581,0,0.002404024824500084
biosnap,random,full,42,582,0,8.401181548833847e-05
biosnap,random,full,42,583,1,0.9999908208847046
biosnap,random,full,42,584,1,0.9997761845588684
biosnap,random,full,42,585,0,0.9848160743713379
biosnap,random,full,42,586,1,0.9988418221473694
biosnap,random,full,42,587,0,4.6873738028807566e-05
biosnap,random,full,42,588,1,0.9993141889572144
biosnap,random,full,42,589,0,0.2098761349916458
biosnap,random,full,42,590,0,0.0007249925984069705
biosnap,random,full,42,591,1,0.06696068495512009
biosnap,random,full,42,592,0,9.379086986882612e-05
biosnap,random,full,42,593,0,0.5622233748435974
biosnap,random,full,42,594,1,0.9968023300170898
biosnap,random,full,42,595,0,0.0201104786247015
biosnap,random,full,42,596,0,0.002293227706104517
biosnap,random,full,42,597,0,6.315195150818909e-06
biosnap,random,full,42,598,1,0.9999892711639404
biosnap,random,full,42,599,0,0.0008326620445586741
biosnap,random,full,42,600,0,0.0009921437595039606
biosnap,random,full,42,601,0,1.9467261154204607e-05
biosnap,random,full,42,602,1,0.9999943971633911
biosnap,random,full,42,603,0,3.0997924227449403e-07
biosnap,random,full,42,604,1,0.9999971389770508
biosnap,random,full,42,605,1,0.9999691247940063
biosnap,random,full,42,606,0,0.000562347995582968
biosnap,random,full,42,607,1,0.9999432563781738
biosnap,random,full,42,608,0,0.9885805249214172
biosnap,random,full,42,609,0,0.018221497535705566
biosnap,random,full,42,610,1,1.0
biosnap,random,full,42,611,0,0.9999895095825195
biosnap,random,full,42,612,1,0.9988027811050415
biosnap,random,full,42,613,0,0.09041139483451843
biosnap,random,full,42,614,0,0.0019235828658565879
biosnap,random,full,42,615,1,0.9998074173927307
biosnap,random,full,42,616,1,0.9993891716003418
biosnap,random,full,42,617,0,0.0008864026167429984
biosnap,random,full,42,618,0,0.11299490183591843
biosnap,random,full,42,619,1,0.00022787138004787266
biosnap,random,full,42,620,1,0.9997208714485168
biosnap,random,full,42,621,1,0.9973299503326416
biosnap,random,full,42,622,1,0.9997949004173279
biosnap,random,full,42,623,0,0.22146670520305634
biosnap,random,full,42,624,0,1.954641629708931e-05
biosnap,random,full,42,625,0,0.9633138179779053
biosnap,random,full,42,626,1,0.999783456325531
biosnap,random,full,42,627,0,3.420966550038429e-07
biosnap,random,full,42,628,0,4.3653793113662687e-07
biosnap,random,full,42,629,0,3.802903165706084e-06
biosnap,random,full,42,630,0,0.3859468698501587
biosnap,random,full,42,631,0,0.0001003189172479324
biosnap,random,full,42,632,1,0.9999992847442627
biosnap,random,full,42,633,0,0.9991127848625183
biosnap,random,full,42,634,1,0.9995898604393005
biosnap,random,full,42,635,0,0.0032214534003287554
biosnap,random,full,42,636,1,0.13138899207115173
biosnap,random,full,42,637,0,0.00012489393702708185
biosnap,random,full,42,638,0,1.4906092474120669e-05
biosnap,random,full,42,639,0,4.1514489623750706e-09
biosnap,random,full,42,640,1,0.9999977350234985
biosnap,random,full,42,641,1,0.9022148847579956
biosnap,random,full,42,642,1,0.9995693564414978
biosnap,random,full,42,643,0,5.103448984300485e-06
biosnap,random,full,42,644,0,0.00037820139550603926
biosnap,random,full,42,645,1,0.9995471835136414
biosnap,random,full,42,646,1,0.9999995231628418
biosnap,random,full,42,647,0,0.2447751760482788
biosnap,random,full,42,648,1,0.9999966621398926
biosnap,random,full,42,649,1,0.9999439716339111
biosnap,random,full,42,650,1,0.9999945163726807
biosnap,random,full,42,651,0,0.04663999006152153
biosnap,random,full,42,652,0,0.5554039478302002
biosnap,random,full,42,653,0,0.9806932806968689
biosnap,random,full,42,654,1,0.9996223449707031
biosnap,random,full,42,655,1,0.9944067001342773
biosnap,random,full,42,656,0,0.8599662780761719
biosnap,random,full,42,657,1,0.9999998807907104
biosnap,random,full,42,658,1,0.9999889135360718
biosnap,random,full,42,659,0,0.0005152372177690268
biosnap,random,full,42,660,0,0.00013682821008842438
biosnap,random,full,42,661,1,0.9998382329940796
biosnap,random,full,42,662,0,0.004804343916475773
biosnap,random,full,42,663,0,0.9995231628417969
biosnap,random,full,42,664,0,1.2772227819368709e-05
biosnap,random,full,42,665,1,0.9999513626098633
biosnap,random,full,42,666,1,0.9999595880508423
biosnap,random,full,42,667,0,0.00023006471747066826
biosnap,random,full,42,668,1,1.0
biosnap,random,full,42,669,1,0.9999866485595703
biosnap,random,full,42,670,0,0.005315111018717289
biosnap,random,full,42,671,0,1.3554711131291697e-06
biosnap,random,full,42,672,1,0.9998987913131714
biosnap,random,full,42,673,1,0.04073254391551018
biosnap,random,full,42,674,1,0.04479532688856125
biosnap,random,full,42,675,0,0.992226243019104
biosnap,random,full,42,676,0,0.019665110856294632
biosnap,random,full,42,677,1,0.9989644289016724
biosnap,random,full,42,678,1,0.9999792575836182
biosnap,random,full,42,679,1,0.9999977350234985
biosnap,random,full,42,680,0,0.0026277219876646996
biosnap,random,full,42,681,0,0.00015082117170095444
biosnap,random,full,42,682,1,0.994265615940094
biosnap,random,full,42,683,1,0.9999610185623169
biosnap,random,full,42,684,1,0.018092328682541847
biosnap,random,full,42,685,1,0.9994202852249146
biosnap,random,full,42,686,1,1.0
biosnap,random,full,42,687,1,0.37442076206207275
biosnap,random,full,42,688,0,0.004362995270639658
biosnap,random,full,42,689,0,0.0008609769865870476
biosnap,random,full,42,690,1,0.9999517202377319
biosnap,random,full,42,691,1,0.9574472308158875
biosnap,random,full,42,692,0,0.006228177342563868
biosnap,random,full,42,693,1,0.9999991655349731
biosnap,random,full,42,694,0,0.0005960373091511428
biosnap,random,full,42,695,1,0.9993682503700256
biosnap,random,full,42,696,1,0.9869360327720642
biosnap,random,full,42,697,0,0.7231258153915405
biosnap,random,full,42,698,0,1.471844643674558e-05
biosnap,random,full,42,699,0,0.009217962622642517
biosnap,random,full,42,700,1,0.9999986886978149
biosnap,random,full,42,701,1,0.9027789235115051
biosnap,random,full,42,702,1,0.9900954961776733
biosnap,random,full,42,703,1,0.9999992847442627
biosnap,random,full,42,704,0,6.369446055032313e-07
biosnap,random,full,42,705,0,0.9989173412322998
biosnap,random,full,42,706,0,8.672843250678852e-05
biosnap,random,full,42,707,0,0.4653525948524475
biosnap,random,full,42,708,0,1.5814372318345704e-06
biosnap,random,full,42,709,0,0.9880906343460083
biosnap,random,full,42,710,0,0.0003611521970015019
biosnap,random,full,42,711,1,0.9999991655349731
biosnap,random,full,42,712,1,0.046113885939121246
biosnap,random,full,42,713,1,0.9769775867462158
biosnap,random,full,42,714,0,0.99992835521698
biosnap,random,full,42,715,1,0.9999958276748657
biosnap,random,full,42,716,0,0.005827534943819046
biosnap,random,full,42,717,0,0.004266052506864071
biosnap,random,full,42,718,1,0.9999980926513672
biosnap,random,full,42,719,0,7.874421253939445e-11
biosnap,random,full,42,720,0,1.839704236772377e-05
biosnap,random,full,42,721,0,0.11153006553649902
biosnap,random,full,42,722,0,0.8296770453453064
biosnap,random,full,42,723,1,0.9999958276748657
biosnap,random,full,42,724,1,1.0
biosnap,random,full,42,725,0,0.0001894242304842919
biosnap,random,full,42,726,1,0.9991279244422913
biosnap,random,full,42,727,1,0.9999996423721313
biosnap,random,full,42,728,0,7.65771710575791e-06
biosnap,random,full,42,729,0,0.27604395151138306
biosnap,random,full,42,730,0,0.07352011650800705
biosnap,random,full,42,731,1,0.9305968284606934
biosnap,random,full,42,732,0,0.9089533686637878
biosnap,random,full,42,733,0,0.9984342455863953
biosnap,random,full,42,734,1,0.9907717704772949
biosnap,random,full,42,735,1,0.9847978949546814
biosnap,random,full,42,736,0,0.020455552265048027
biosnap,random,full,42,737,1,0.9998562335968018
biosnap,random,full,42,738,0,0.979799211025238
biosnap,random,full,42,739,1,0.2268667072057724
biosnap,random,full,42,740,1,0.9999938011169434
biosnap,random,full,42,741,1,0.9999996423721313
biosnap,random,full,42,742,1,0.9999817609786987
biosnap,random,full,42,743,1,0.9999967813491821
biosnap,random,full,42,744,0,0.9578996896743774
biosnap,random,full,42,745,1,0.9999970197677612
biosnap,random,full,42,746,0,0.9124975204467773
biosnap,random,full,42,747,1,0.9994866847991943
biosnap,random,full,42,748,0,0.2480325847864151
biosnap,random,full,42,749,0,0.032480888068675995
biosnap,random,full,42,750,1,0.9999849796295166
biosnap,random,full,42,751,0,0.0002646462817210704
biosnap,random,full,42,752,1,0.999942421913147
biosnap,random,full,42,753,1,4.3946693040197715e-07
biosnap,random,full,42,754,1,0.9999688863754272
biosnap,random,full,42,755,1,0.056819383054971695
biosnap,random,full,42,756,1,0.0008590798825025558
biosnap,random,full,42,757,1,0.9952046871185303
biosnap,random,full,42,758,0,0.9322927594184875
biosnap,random,full,42,759,1,0.9999141693115234
biosnap,random,full,42,760,1,0.9999692440032959
biosnap,random,full,42,761,0,9.973192272028086e-10
biosnap,random,full,42,762,0,0.000229827273869887
biosnap,random,full,42,763,0,3.632759426608345e-09
biosnap,random,full,42,764,0,0.26042288541793823
biosnap,random,full,42,765,0,0.9617533683776855
biosnap,random,full,42,766,0,1.7761036019692256e-07
biosnap,random,full,42,767,1,0.9819635152816772
biosnap,random,full,42,768,1,0.045281827449798584
biosnap,random,full,42,769,0,5.715947395401599e-07
biosnap,random,full,42,770,0,0.000768168130889535
biosnap,random,full,42,771,0,0.07349462062120438
biosnap,random,full,42,772,1,0.937295138835907
biosnap,random,full,42,773,0,0.027659574523568153
biosnap,random,full,42,774,0,0.30016475915908813
biosnap,random,full,42,775,0,0.6858605146408081
biosnap,random,full,42,776,0,5.027726274420274e-06
biosnap,random,full,42,777,1,0.17740951478481293
biosnap,random,full,42,778,0,0.00018944140174426138
biosnap,random,full,42,779,1,0.9999996423721313
biosnap,random,full,42,780,0,0.003161876229569316
biosnap,random,full,42,781,0,0.00044822433847002685
biosnap,random,full,42,782,1,0.9999918937683105
biosnap,random,full,42,783,0,4.653810265153879e-06
biosnap,random,full,42,784,1,0.9996607303619385
biosnap,random,full,42,785,0,0.9998798370361328
biosnap,random,full,42,786,1,0.7383587956428528
biosnap,random,full,42,787,0,4.62158959635417e-06
biosnap,random,full,42,788,0,0.00012309853627812117
biosnap,random,full,42,789,0,0.03172088786959648
biosnap,random,full,42,790,0,0.26239433884620667
biosnap,random,full,42,791,1,0.9999998807907104
biosnap,random,full,42,792,1,0.1994788497686386
biosnap,random,full,42,793,0,0.1994449645280838
biosnap,random,full,42,794,1,0.9999393224716187
biosnap,random,full,42,795,1,0.9999973773956299
biosnap,random,full,42,796,1,0.00042273427243344486
biosnap,random,full,42,797,0,0.029539749026298523
biosnap,random,full,42,798,0,2.9795779482810758e-05
biosnap,random,full,42,799,1,0.00029726585489697754
biosnap,random,full,42,800,1,0.9999581575393677
biosnap,random,full,42,801,0,0.0004438708128873259
biosnap,random,full,42,802,1,0.7848378419876099
biosnap,random,full,42,803,1,0.04407726228237152
biosnap,random,full,42,804,1,0.9998461008071899
biosnap,random,full,42,805,0,0.013474840670824051
biosnap,random,full,42,806,1,0.9999532699584961
biosnap,random,full,42,807,1,0.999915361404419
biosnap,random,full,42,808,0,0.03844991326332092
biosnap,random,full,42,809,0,0.01071713026612997
biosnap,random,full,42,810,1,0.9999414682388306
biosnap,random,full,42,811,0,0.18997763097286224
biosnap,random,full,42,812,0,0.2615091800689697
biosnap,random,full,42,813,0,9.133796265814453e-05
biosnap,random,full,42,814,0,0.00015705617261119187
biosnap,random,full,42,815,0,0.0009801763808354735
biosnap,random,full,42,816,1,0.41148117184638977
biosnap,random,full,42,817,1,0.9999880790710449
biosnap,random,full,42,818,0,3.8438060983025935e-06
biosnap,random,full,42,819,1,0.223740816116333
biosnap,random,full,42,820,1,0.6580690741539001
biosnap,random,full,42,821,0,0.001014040899462998
biosnap,random,full,42,822,1,0.9999148845672607
biosnap,random,full,42,823,0,0.9894012808799744
biosnap,random,full,42,824,1,0.888898491859436
biosnap,random,full,42,825,1,0.5736386179924011
biosnap,random,full,42,826,1,0.0002590357034932822
biosnap,random,full,42,827,0,0.00018100634042639285
biosnap,random,full,42,828,0,0.5637866258621216
biosnap,random,full,42,829,0,0.9999715089797974
biosnap,random,full,42,830,0,0.7546313405036926
biosnap,random,full,42,831,1,0.18972502648830414
biosnap,random,full,42,832,1,0.9983872175216675
biosnap,random,full,42,833,0,8.386685976802255e-07
biosnap,random,full,42,834,1,0.9998589754104614
biosnap,random,full,42,835,1,0.9999679327011108
biosnap,random,full,42,836,0,0.004080359824001789
biosnap,random,full,42,837,1,0.9999266862869263
biosnap,random,full,42,838,0,0.0006153404829092324
biosnap,random,full,42,839,0,0.007159004919230938
biosnap,random,full,42,840,0,6.708102091579349e-07
biosnap,random,full,42,841,1,0.18507909774780273
biosnap,random,full,42,842,1,0.999956488609314
biosnap,random,full,42,843,1,0.9992011189460754
biosnap,random,full,42,844,0,0.9159258604049683
biosnap,random,full,42,845,1,0.0030444941949099302
biosnap,random,full,42,846,1,0.9999046325683594
biosnap,random,full,42,847,0,3.38275708600122e-06
biosnap,random,full,42,848,1,0.9804309010505676
biosnap,random,full,42,849,0,0.0007807114743627608
biosnap,random,full,42,850,0,0.00042599340667948127
biosnap,random,full,42,851,1,0.001169480150565505
biosnap,random,full,42,852,1,0.999995231628418
biosnap,random,full,42,853,1,0.9999822378158569
biosnap,random,full,42,854,1,0.9904161691665649
biosnap,random,full,42,855,1,0.9999942779541016
biosnap,random,full,42,856,1,0.01648952066898346
biosnap,random,full,42,857,1,0.18771690130233765
biosnap,random,full,42,858,0,3.597667443955288e-07
biosnap,random,full,42,859,0,0.8674789071083069
biosnap,random,full,42,860,1,0.9997878670692444
biosnap,random,full,42,861,0,0.06715470552444458
biosnap,random,full,42,862,0,0.006235678214579821
biosnap,random,full,42,863,1,0.9999977350234985
biosnap,random,full,42,864,0,0.023823127150535583
biosnap,random,full,42,865,0,0.4787084758281708
biosnap,random,full,42,866,0,0.7767471075057983
biosnap,random,full,42,867,1,0.9998276233673096
biosnap,random,full,42,868,0,0.2882254719734192
biosnap,random,full,42,869,0,6.352739728754386e-05
biosnap,random,full,42,870,0,0.9997208714485168
biosnap,random,full,42,871,1,0.9999966621398926
biosnap,random,full,42,872,1,0.9998922348022461
biosnap,random,full,42,873,1,0.9999973773956299
biosnap,random,full,42,874,1,0.9999985694885254
biosnap,random,full,42,875,0,0.6959729194641113
biosnap,random,full,42,876,1,0.05259549617767334
biosnap,random,full,42,877,1,0.5301192998886108
biosnap,random,full,42,878,1,0.0013719648122787476
biosnap,random,full,42,879,1,0.9999980926513672
biosnap,random,full,42,880,0,0.9984094500541687
biosnap,random,full,42,881,1,0.9999980926513672
biosnap,random,full,42,882,1,0.9999916553497314
biosnap,random,full,42,883,0,0.0001743480534059927
biosnap,random,full,42,884,0,1.3250720485302736e-06
biosnap,random,full,42,885,1,0.00019546753901522607
biosnap,random,full,42,886,0,1.5673158486606553e-05
biosnap,random,full,42,887,0,3.609376108215656e-06
biosnap,random,full,42,888,0,3.615820605773479e-05
biosnap,random,full,42,889,0,0.744107186794281
biosnap,random,full,42,890,1,0.0003037218702957034
biosnap,random,full,42,891,1,0.9991829991340637
biosnap,random,full,42,892,0,0.0014638325665146112
biosnap,random,full,42,893,1,0.9999959468841553
biosnap,random,full,42,894,1,0.00013638805830851197
biosnap,random,full,42,895,0,0.997108519077301
biosnap,random,full,42,896,1,0.9999995231628418
biosnap,random,full,42,897,0,8.02584327175282e-06
biosnap,random,full,42,898,1,0.9999809265136719
biosnap,random,full,42,899,0,0.002582220360636711
biosnap,random,full,42,900,1,0.9999998807907104
biosnap,random,full,42,901,1,0.9976701140403748
biosnap,random,full,42,902,1,0.9999330043792725
biosnap,random,full,42,903,1,0.9999964237213135
biosnap,random,full,42,904,1,1.0
biosnap,random,full,42,905,1,4.1105595300905406e-05
biosnap,random,full,42,906,1,0.8873841166496277
biosnap,random,full,42,907,0,0.000604198663495481
biosnap,random,full,42,908,0,0.002992799039930105
biosnap,random,full,42,909,1,0.9999517202377319
biosnap,random,full,42,910,0,0.08891057223081589
biosnap,random,full,42,911,1,1.0
biosnap,random,full,42,912,0,0.9989705085754395
biosnap,random,full,42,913,1,0.9981048107147217
biosnap,random,full,42,914,0,6.057798600522801e-05
biosnap,random,full,42,915,0,1.5091869499883614e-05
biosnap,random,full,42,916,1,0.9999423027038574
biosnap,random,full,42,917,0,0.0027047547046095133
biosnap,random,full,42,918,1,0.5880399346351624
biosnap,random,full,42,919,1,0.994959831237793
biosnap,random,full,42,920,1,0.9989872574806213
biosnap,random,full,42,921,0,0.9980536699295044
biosnap,random,full,42,922,1,0.9999980926513672
biosnap,random,full,42,923,0,5.099586360302055e-06
